userName,score,content,sentiment
Pengguna Google,1,"masa saya buka youtube sambil vc sama pacar saya, malah video terjeda waktu itu engga bisa malah sambil vc, wa skrng aneh banget, dislike",negatif
Pengguna Google,3,"update muluuuu ih, klo ga diupdate notif gaada yg masuk. heran deh",netral
Pengguna Google,2,"bagus sih, tapi kenapa yg lain bisa music di wa, saya gabisa ya 🙏",negatif
Pengguna Google,4,"ga jadi sangat bagus, bagusnya sedikit aja, soalnya kalo update suka telat di aku",positif
Pengguna Google,4,wa ak blm ad fitur baru logo musikny gmn caranya y sudh d update msh blm muncul,netral
Pengguna Google,3,"sudah cukup bagus, tapi masalahnya saya belum dapat bubble text nya.",positif
Pengguna Google,1,Tolong kasih solusi penyebab pesan suara jadi mode telpon,negatif
Pengguna Google,5,Sangat senang dengan aplikasi ini bermanfaat dan mudah untuk mengirim pesan,positif
Pengguna Google,4,Wa saya belum ada fitur Meta AL dan fitur nambahin musik!,netral
Pengguna Google,3,"Kok wa punya ku gk ada musiknya, padahal sudh di update",netral
Pengguna Google,5,"anjay WhatsApp lebih bagus dri apk sebelah wkwk, yu bisa yuu bkin lebih bgus misalnya ada efekkk nya lebih bgus🥰",positif
Pengguna Google,5,Untuk sarana berkomunikasi berinteraksi yang sangat mudah,positif
Pengguna Google,5,"bagus banget bagus banget bagus banget bagus , tapi harus adil karna hp yang lain kecuali itel sama infinix ᥙ⍴ძᥲ𝗍ᥱ nya lama",positif
Pengguna Google,5,sudah bagus semua tapi kenapa saya tidak bisa tag grup untuk melihat status saya ya,positif
Pengguna Google,3,tolong dong kalau buat story di WhatsApp resolusi vidio/foto di tingkatkan lagi,netral
Pengguna Google,4,"Tambahkan fitur hemat data, karena itu akan sangat membantu",positif
Pengguna Google,1,"kok punya saya belum keluar musiknya, padahal biasanya update duluan",negatif
Pengguna Google,1,saya tidak bisa di update dan Tolong kasih saya lagu lagu audio😭,negatif
Pengguna Google,1,"Menginstal nya kelamaan. Kirim chat lelet, padahal jaringan stabil",negatif
Pengguna Google,5,Punya saya kok gak muncul fitur status pakai lagu Padahal sudah saya update versi terbaru,netral
Pengguna Google,5,Kenapa di wa saya belum ada musiknya? Padalan sudah di update,netral
Pengguna Google,1,Sering bug dan tidak muncul fitur musik,negatif
Pengguna Google,4,Tidak ada fitur meta Ai di whatsapp saya padahal sudah update versi terbaru,netral
Pengguna Google,4,knpa sih ko susah buat daftarin nmr hp tetep aja suruh beralih k whasap resmi padahal udh resmi donlodnya,netral
Pengguna Google,1,"Fitur tag grub dihapus aja, useless. Wa bisnis, wa messenger sama aja masalahnya. Developer plzzzz keep my number private.",negatif
Pengguna Google,4,Udah di upgrade kok fitur music di pembaruan blm muncul 🤔,netral
Pengguna Google,5,Fitur musik belum tersedia . .gambar terlihat pecah2,netral
Pengguna Google,4,sudah di updet tp di wa bikin status blm ada gmbr musiknya,netral
Pengguna Google,1,telpon mati terus walau pake kuota sekelas meta bisa bikin aplikasi cacat kayak gini fitur telpon doang bisa error,negatif
Pengguna Google,5,mantap fitur fitur whatsapp nya sudah muncul semua makin canggih whatsapp sekarang,positif
Pengguna Google,4,"Kenapa fitur musik tidak muncul, padahal sudah update terbaru",netral
Pengguna Google,3,Bgs tp knpa di aplikasi ku blm bisa buat story pake musik ya 😂,netral
Pengguna Google,3,update apk WhatsApp nya terlalu lama banyak hal yang di saya tidak bisa dsn tidak ada,netral
Pengguna Google,4,"WhatsApp Yang lain sudah bisa di perbarui, tpi whatsApp saya belum ada pembaruan.",netral
Pengguna Google,5,semua bagus dan tingkat kan kualitas vidio di story agar lebih bagus,positif
Pengguna Google,5,Kenapa tidak ada fitur sound untuk pasang story whatsapp?,positif
Pengguna Google,4,tolong update wa saya tidak bisa menggunakan fitur story untuk memakai musik lain-lain,netral
Pengguna Google,1,Saya tidak mengirim/menerima pesan/chat kenapa akun saya selalu di blokir karena spam? Tolong di perbaiki,negatif
Pengguna Google,4,dah bagus tapi kasih full HD doomzz gambar ama video nya..,positif
Pengguna Google,4,"Tolong tambahkan fitur pemisah antara grup chat, chat personal. 🙏",netral
Pengguna Google,5,Udah di update tapi tetap nggak muncul tema default terbaru nya,netral
Pengguna Google,5,sudah di perbarui tapi wa saya kok masih belum bisa di bikin status ada musik nya ya 🙏,netral
Pengguna Google,1,Saya ingin bisa keluar group tanpa ada yang tahu termasuk admin group bisa tidak? Kenapa menu gif & emoji hilang? Kesulitan menulis menu karena terhalang menu privasi + kirim. Ternyata keamanan/privasi tidak terjamin,negatif
Pengguna Google,5,tambahin fitur foto slide biar lebih bagus aja sih,positif
Pengguna Google,4,"Knp fitur saya selalu ketinggalan dari teman"" lain, saya belum bisa pakai musik ..",netral
Pengguna Google,5,Saatini knpa selalu ada gangguan spam sering mengganggu aplikasi WA di hp saya,netral
Pengguna Google,5,"Singkat saja bagus aplikasinya bisa buat kirimbpesan,telepon",positif
Pengguna Google,1,"Bug sistem WhatsApp terblokir aplikasi bajakan, padahal saya sudah menggunakan WhatsApp ORI dari playstore",negatif
Pengguna Google,4,saluran wa sangat banyak alangkah baiknya bisa di arsip atau disembunyikan sb privasi,positif
Pengguna Google,5,"tingkatin kualitas HD nya dong pas buat story,burem soalnya",netral
Pengguna Google,1,"Wa keblokir aneh gk ngapa2in tiba2 gk bisa dibuka, WhatsApp nya mau buka aja susah mana ada panggilan kerjaan lagi di wa itu, aplikasi busuk",negatif
Pengguna Google,4,mohon bantuannya karena akun whatsApp saya terblokir / di spam oleh pihak WhatsApp tanpa pemberitahuan terlebih dahulu dan saya tidak tahu apakah ada kesalahan.,netral
Pengguna Google,5,Terimakasih sangat membantu dalam berkomunikasi sama keluarga...,positif
Pengguna Google,1,"Belom dapet meta AI, gada fitur history status wa, gak ada music buat status wa",negatif
Pengguna Google,2,kok WhatsApp saya belum ada meta ai sama fitur status yang baru itu ya? padahal sudah saya update lho,negatif
Pengguna Google,5,minusnya kalo ada upgradetan hpku ketinggalan teruss kaya lagu belum ada,netral
Pengguna Google,2,"ini wa gua ketinggalan mulu, dari tema, musik juga ketinggalan, apalah 😹",negatif
Pengguna Google,4,"Udh brpa kali tiba2 chatan ilang setiap pagi, kesel bngt ga tau siapa aja yg ngechat klo penting kann susah jadinya mau bales ga tau karena chatan ilang semua",netral
Pengguna Google,1,Udah di update mana fitur musik nya?!! Parah banget sih,negatif
Pengguna Google,5,Memudahkan dalam berkomunikasi dan semakin update,positif
Pengguna Google,4,kok wa saya ga ada fitur barunya kaya nambahin lagu padahal udh di update😌,netral
Pengguna Google,1,"ini WhatsApp kenapa data internet masih banyak ,tapi pesan tidak terkirim",negatif
Pengguna Google,5,bagus banngetttt💗semoga ada fitur arsip story..soalnya lebih terbuka di WhatsApp 🥰,positif
Pengguna Google,1,"whatsaap ku tidaa ada tema chat warna warni dan tidak bisa update seperti teman teman ku yg lain, tolong perbaiki",negatif
Pengguna Google,2,Maaf dikasih bintang 2 soalnya fiturnya gak merata. Yg lain sudah bisa fitur music di saya gak bisa pdhl dah di update.. Perbedaannya apa?,negatif
Pengguna Google,1,Sy menggunakan wa yg lama hanya buang biaya saja Tampa menghasilkan apapun ..,negatif
Pengguna Google,5,whatsapp saya ko belum bisa bikin story pake lagunya gitu?,netral
Pengguna Google,1,"Masa udh masuk TPI gk bisa buka sih malah,suruh masuk ke whatsap resmi sih",negatif
Pengguna Google,1,"plis lah, balikin fitur ""ulang"" soalnya fitur itu berguna banget...",negatif
Pengguna Google,3,Ini knpa sih WA ko jdi berubah setiap gw bikin sw knpa jdi ijoo gda gmbrnya udh bbrpa kali di updt smpe hps ttep ajh ke gitu balikin kya semula dong,netral
Pengguna Google,5,"bintangg 1000000,karna bikin komunikasi sama siapapun gampang,tp di saya belom ada fitur ganti tema minn plisss",netral
Pengguna Google,5,Memudahkan dalam berkomunikasi jarak jauh yg tanpa batas.,positif
Pengguna Google,1,Tolong secepatnya update Wa lagi. yaitu mengenai masalah saat akan melakukan upload status di WA entah itu video/foto. Hasilnya berbeda dengan apa yang ada di galeri HP saya yaitu mengenai kualitas video/foto. Yang ada di status WA itu malah ngeblur. berbeda jauh kualitasnya dengan apa yang ada di galeri HP saya atau pun video/foto yang aslinya.,negatif
Pengguna Google,3,Jaringan sering tidak tetabil. Akibatnya sering menghubungkan ulang. Padahal kecepatan data sudah maximal. Tolong ditingkatkan lagi. Trimakasih.,positif
Pengguna Google,5,Terima kasih dengan adanya aplikasi WhatsApp ini kita bisa berkomunikasi dengan sodara yg ada di luar Rumah beda desa/kota juga Yg berjauhan Pokoknya bisa Segalanya Yg Berhubungan dengan WhatsApp Tidak bisa di ungkapkan dengan kata kata Cuma Setahu saya & pengalaman saya Yg Dituturkan Di Atas pokoknya WhatsApp Super Thankyou. . . .,positif
Pengguna Google,1,Di versi ini selalu terjadi lag saat membuka gambar di perangkat saya realme c30s Ada perbaikan saya edit komentar & ⭐,negatif
Pengguna Google,1,"Aplikasi makin hari makin buruk, mau kirim foto layar hitam, tak kira hpnya yanh error ternyata aplikasinya yang error . Kalo satu minggu gak diperbaiki mau uninstal aja, gak ada gunanya .",negatif
Pengguna Google,5,aku terlalu kecewa bubble chat aku tidak muncul cuma yang muncul IA nya doang tp gpp fitur IA ny sangat gebantu.,netral
Pengguna Google,2,"Woilahhh gw buka wa pasti sistem UI tidak menanggapi, internal masih aman, versi update terus, penyimpanan wa juga aman, tapi kenapa tiap buka wa pasti sistem UI tidak menanggapi, lagging and hp freeze, gw pke di s21 fe, maybe kelen kelen ada yg pernah ngalamin",negatif
Pengguna Google,3,"Saya gak pernah ketinggalan update. Selalu di update ke versi terbaru. Tapi udah 2 kali ngeupdate kendalanya masih sama. Kendalanya foto profil suka ilang sendiri, padahal saya gak hapus. Cape dong masang lago, cuma seminggu nanti ilang sendiri lagi.",positif
Suumi Asada,5,Saya harap WA dekstop bisa memiliki fitur blur screen untuk privasi ketika ingin membuka pesan di tempat ramai (bukan dari extensi seperti di WA Web),positif
May Humaeroh,5,"Sangat bagus dan sangat berguna Tapi tolong untuk fitur-fitur yg terbaru segera di hadirka untuk semua jenis henpon, soalnya hp saya hp vivo dan belum semua fitur terbaru 2024 ada. Tolong segera yah soalnya WhatsApp sangat berguna sayang jika tidak semua henpon dapat fitur terbaru.... Untuk yg belum download ayok download WhatsApp sangat berguna dan membantu terimakasih 🙏🏻",positif
Kerupuk Udang,5,"WhatsApp itu bagus, aku pernah kangen parah sama keluarga ku yg di luar kota, aku telpon deh, nah misalnya klo mau kesana tinggal kabarin lagi di perjalanan atau misal ada gimana2 gitu kan, pokoknya WhatsApp de best, kayanya 1 Indonesia pake WhatsApp semua deh",positif
Rizki Wulandari,4,"Sebenarnya fitur WhatsApp ini sudah semakin bagus, tapi saran untuk memperbaiki foto/video yang di upload, karena setiap upload di story foto/video jadi pecah. Tolong diperbaiki lagi",positif
Gita Artiya Dewi,3,"Setelah di perbarui oke lah banyak fitur baru yg bagus tapi masih ada bug. Bug nya kalo mau kirim foto, kenapa pas fotonya di klik malah blank hitam beberapa detik trs baru muncul. Semoga segera diperbaiki🙏🏻",positif
Euis Nurpariah,3,"Setelah di update, malah susah banget bikin video story, suka tiba-tiba gagal merekam, eh tahu-tahu setelah beberapa jam kemudian video yg di rekam sudah ada di galeri, padahal tadi di story wa gagal terus, dan gak bisa dijadikan SW, suka banyak nge bugnya juga Tolong perbaiki sistemnya",positif
Imel Ivalia Rahmasari,4,"Baguss banget sih fitur WhatsApp sekarang, kemarin ada fitur barunya yang tema bubble chat nya bisa ganti warna. Tapi kenapaa di hapuss sii... Padahal WhatsApp nya jadi lucu kalo ada fitur ituu... Tolongg bangett fiturnya jangan dihapuss🙏🙏.",positif
Dwini Ayulestari,2,"Nyuruh update mulu tp Makin jelek gk bisa kirim lagu. pdhl dulu sangat mudah. tampilan jg jd jelek,,tulisan memanggi/ berdering jd kecil..makin kesini makin minus... sekarang video whatsap gagal mulu..heran makin kesini makin jelek..hrnya makin di update makin bagus,simple mudah.malah makin ngaco",negatif
Muhammad Azel,3,"Permisi ,saya meminta untuk pihak WhatsApp untuk memperbaiki sistem,nomor saya terkena spam,dan berhasil dipulihkan,tetapi setelah itu ketika masuk kebagian verifikasi,tertera aplikasi yang digunakan tidak resmi,sedangkan jika masuk dengan nomer lain bisa,mohon bantuan nya",positif
Chelsea,2,"ini kenapa wa saya error ya? pesan sy sering terkirim lambat. Padahal sy sudah pencet kirim, tapi belom kekirim juga",negatif
Lebron J,1,"Aplikasi WhatsApp yang tidak bagus, tidak cocok digunakan untuk dunia kerja, dunia kerja memerlukan broadcast message dan karena kebijakan WhatsApp yg menganggap pesan spam dan akun terblokir otomatis.. Jadi tolong untuk WhatsApp pengguna kalian bukan cuma sekedar pemakai pribadi saja WhatsApp juga sangat berguna untuk dunia kerja, apalagi yg berbisnis atau kurir utk bisa MENGKONFIRMASI COSTUMER.. Mohon ini agar di perbaiki ya, kasian orang mau cari makan jadi di persulit 🙏",negatif
Enzili,5,kenapa WhatsApp saya belum update yg ada lagu kalau buat status?,netral
Aam Kelana,1,Frefikasi gagal terus kok hp saya tidak layak gunakan app ini padahal ane sdh update..ujung ujung nya akun ane di blokir karna gagal trus login..,negatif
Nayverr,1,"WOI MARK napa kalau cari foto atau video di WA malah ilang sebagian, termasuk folder juga?? Balikin kek dulu lagi dan jangan tergantung ke Google Foto lah, itu ada Album Foto lokal di perangkat pengguna malah harus bet di Google Foto, mana harus di upload ke Cloud Google foto lagi, kalau gak ke upload ke Cloud malah gak ada di pemilihan Foto di WA nya padahal di Album Lokal perangkat ada. Sumpah ngeribetin dan bikin males pakai WA, BALIKIN KEK DULU LAGI LAH MARK!!!!!!!",negatif
Aulia Nurhikmah,5,"aplikasi Ini paling utama sihh, membantuu Untul kita berkomunikasi",positif
Bilqis Nurdeandra,1,"makin di update makin ada bug, semisal uda foto eh hasil nya item, mau dikasih ke org aja lemot walau ada hasilnya pas uda ke kirim, kalo video di saluran kadang putih doang kadang item, tolong perbaiki.",negatif
Alya Najmahani,1,"kok sekarang wa ku sering keriset yaa, nomor tidak hilang tapi chatan pda hilang semua, tolong dong balik ke versi lama lagi, saya tidak suka dengan versi yg sekarang karna sering keriset, banyak file"" yg hilang foto tugas pun ikut hilang",negatif
_Ismi Raisya,1,"tolong balikin fitur fitur wa kaya dulu aja pliss, jadiin kamera di wa ukurannya yang 4:3, jangan full kaya sekarang jadi aneh banget soalnya, terus filter filternya juga mending di hapus, karna bikin nge lag, aku kangen wa versi dulu, ngga yang sekarang🙏🏻😞",negatif
Pauzi Geming,5,"Apk nya bagus buat ngabarin keluarga,buat pacran,buat ke pentungan pokonya apk ini debess",positif
Piqih Afriandi,1,"Kenapa sehabis update kok wa saya gak bisa ngirim foto dan video, setiap ngirim foto dan video selalu hitam gambarnya, dan ngelag, padahal penyimpanan masih sangat banyak, Tolong tanggapan nya kepada pihak WhatsApp",negatif
Euis Azka,2,Story musik nya ga muncul di WhatsApp aku padahal udh di perbarui,negatif
Vinza nirmala Sari,3,"Sebenernya bagus sih, tapi kok setelah saya update, saya ga dapet sama sekali updateannya malahan yang awalnya saya ada meta ai, setelah di update malah hilang, tolong diperbaiki ya. Terima kasih.",positif
vidi ermawanto,1,"Setelah update, proses kirim gambar ada sekitar 10 detik an untuk menampilkan gambar yg akan dikirim, berbeda dg sebelum update, perlu waktu 0,5 detik saja. Tolong pertahankan yg sudah baik, jgn dikurangi",negatif
Mr. Haura,1,"Aneh, kenapa setelah di update ada beberapa orang di kontak yang gak bisa liat status saya (status saya gak muncul di mereka) padahal saya gak ada privasi mreka, tolong whattsApp mohon di perbaiki lagi masalah nya itu🙏",negatif
AgusRianto 280898,5,"Tadi jam 3 sore masih bisa chatinggan. tapi kenapa pas masuk maghrib habis buka puasa kok gak ada chattingan yang masuk?? setelah saya baca beberapa ulasan, saya baru mengerti.. ternyata saya jomblo😭😭",positif
reee reiii,1,"sekarang jadi ga bisa ngirim story, susah banget kalau mau berbagi!ga suka banget intinya padahal ruangan penyimpanan nya ga penuh sama sekali, malah fine fine aja tapi tetap gabisa kirim sw!bad banget, aku itu anaknya apa apa harus disw in, jadi ini tuh bener bener mengganggu dan aku juga bisnis disini jadi susah kalau banyak yg gabisa di post.",negatif
Camumut 85,1,"- U/menelfon susah tembus...penerima sudah mengangkatnya tapi selalu (MENGHUBUNGKAN,,yg berujung kegagalan u/tersambung).... - Merekam video langsung via WA selalu gagal (jadi mesti rekam dari luar WA dlu baru di kirim) & foto pun demikian... - Parahnya u/kembali malah nge stak/hang... Jujur WA MAKIN HARI MAKIN BURUK,, APALAGI SUDAH UPDATE (BUG DMNA2,,FITUR BNYAK & RIBET)...",negatif
Isam Sibujagkelana Kelana,2,Sekedar saran buat developer whatApp Tolong perbaiki bug nya karna terkadang kontak whatApp ilang sendiri kalo di area sinyal data yg kurang bagus. Dan satu lagi kalo nyimpan kontak lewat whatApp di kontak telpon yg tersimpan hanya nama nomer TDK ikut ke simpen Mungkin teman teman yg lain juga ngalamin seperti ini Soal nya saya ganti hp beberapa kali tetep sama. Tadi nya saya kira hp saya yg bug..,negatif
Renata Cahyati,1,"Baru kali ini sekecewa ini sama whatsapp, karna gabisa memulihkan chat padahal udah dicadangkan. Alasannya harus scan QR dulu. La gimana mau scan QR kalo akunnya ke logout?? Aneh banget sumpah whatsapp sekarang malah downgrade",negatif
Novi putri,3,"Bagus WhatsApp ny cmn knp punya saya blom ada fitur lagu untuk buat status, mohon info nya, mohon solusinya 🙏",positif
Silvia Ayu Agustina,1,"1. Fiturnya makin nyeleneh 2. Notif telvon sering ga ada 3. Bikin penuh memori, sering tiba' ada foto ga jelas ke sv di galeri padahal setting nya sudah ""tidak ada media""",negatif
Rexy Alraffly,1,Kenapa wa saya logout terus ya harus masukan nomor berulang ulang Jika terkena spam cara memulihkan nya harus bagaimana,negatif
Rafka Ramadhon,5,WA emang udah canggih tapi kenapa di WA saya ga ada meta ai nya tolong kasih aku meta ai nya biar bisa tenang temen aku yg baru update udah dapat meta ai lah aku yg udah update dulu dari pda temene aku ga dapet tolong kasih aku meta ai nya ya 👍 Terima kasih assalamu'alaikum warohmatulohi wabarakatuh,positif
Fatkhurohman,4,Semuanya sudah oke Cuma keganggu dengan adanya saluran saluran. Bagi saya saluran saluran tersebut tidak penting. Minimal ada pengaturan sembunyikan saluran kalaupun tidak di hilangkan. Kadang salah klik mungikuti padahal tidak minat. Bagus WhatsApp dulu yang tanpa adanya saluran saluran. Trima kasih,positif
Leo Pandu,5,belum muncul menu musik/suara untuk status/story wa,netral
Andre Tombokan,5,"Saran saja untuk aplikasi WhatsApp, untuk fitur edit pesan bisa di persingat caranya ? contohnya ketuk 2x pesan yang mau diedit atau klik dan tahan di pesan yang mau diedit. T'rima3 kasih.",netral
Fatih Syam,5,"okeii mungkin ada beberapa saran untuk pihak Whatsapp mengenai resolusi status, tolong untuk size status bisa ditambahkan lebih dari 10mb karena di desktop max 10mb untuk menambahkan status di atas size itu tidak bisa dan yang di atas 10mb pasti blur atau pecah tidak sesuai video originalnya, mohon dengan sangat agar kami bisa update status dengan rasa yang cukup puas",positif
Anton Prasetyo,4,buat aplikasi wa fiturnya keren semua min cuma minusnya klo bikin status cuma 30 detik doang gabisa lebih padahal kemarin uda 1 menit uda bagus tapi update sekarang malah ganti ke 30 detik lagi klo bisa diganti ke 1 menit lagii min,positif
Muhammad Rizki,2,"Gua kasih bintang 2 , knp pas update jadi bug gtu, padahal penyimpanan byk ngk ada masalah apapun, tiba-tiba aja pas vn ngk ada suaranya, sw ngk ada private tiba-tiba aja ngk bisa di liat tmn",negatif
Sri wahyuni yuni,5,Bagus sih tapi kalo gk pake internuet pasti ada notifikasi nya tapi gpp yang penting bagus,positif
Tb Karimullah Tb Ukar,1,"Hadeeuuhhh🤦🏻‍♂️,, hampir²an ganti hp baru lg ini ja ngerasa udah lemot, pas lihat komenan hampir semua nya ngeluh ke aplikasi ini, apalagi pas mau ngirim poto, mau moto langsung atau ngambil di galeri tah udah pasti itu ngbleng dulu hampir 5 menit 🤭, dikira hp nya yg udah lemot trnyata aplikasi WA nya....",negatif
Salmah,5,"Jejaring komunikasi keluarga teman kerabat terbaik, aplikasi gratis untuk berkomunikasi, Mudah di gunakan, terima kasih Meta whatsapp",positif
Nisto Suharjo,1,saya sudah update kenapa masih tidak ada fitur musik kalo mau pasang story poto gitu orang orang ada fitur tambahan di beri musik saya kok gaada,negatif
marta gea,1,Setiap ad fitur baru selalu saya ketinggalan dan infonya. Dan proses nya juga lama walaupun sudah s update,negatif
Zaskia Andara safin,5,baguss aja sii fiturnya makin bagus sama pliss warna hijau pas mode gelap jangan nyinar²yaa kayak stabilo warna nya,positif
Azhar Prasetyo,2,klo udah punya akun 2 sering ngelag/patah patah trus klo buat status kadang jdi blur gjelas padahal bagus,negatif
nita nit-nut,3,Sudah Update tapi fitur musik si status WA tetep gak muncul. 😞😞😞,netral
Fatah Fatah,5,bagus apknyaaa semejak di update seru bagus tapi rumit😵tapi bagusan gyss cobainn deh pake wa messenger pasti nyaman ada tema chet ny juga😘,positif
Jasmine Syifa Raihana,1,"Setelah diupdate, malah tidak bisa mengirim pesan di channel. Mohon untuk diperbaiki bug nya.",negatif
Iva Fitriani,2,"Tolong perbaiki kenapa kalo bikin status g bisa pake emotion, trus kenapa nomer saya 2 yg satu udah ada fitur music sedangkan satunya g bisa",negatif
Shellyna Dian,3,"Ko wa ku blm ada fitur musiknya ya, ada yang sama gasi? Kira kira kapan bisa ya min? Pengin ada soalnya",netral
Wulandari,3,udah update berkali-kali kenapa foto sama mode vc nya ga ada filternya???,netral
Ratih Kirana,2,"Udah dua kali aku update wa nya,tapi kenapa tetap gabisa buat story pakai musik ya??🤔🤔",negatif
alif rizky aditya,1,Saya menggunakan aplikasi resmi dan pihak WhatsApp menganggap saya menggunakan wa tidak resmi tolong lah fitur deteksinya ditingkatkan.,negatif
ARENRA,3,kecewa sama aplikasi wa skrng tombol search pada status gk ad lagi ngupload foto atau video pecah tolong di perbaiki lagi min,positif
Nurul Hamidah,5,Bagus bangett😍 Upload foto / vidio udah bisa lngsng pake musik 👏 Nggak usah ndownlood aplikasi lainnya 😁 Makasiiih.... 🙏 tau keinginan mak²😄,positif
Fanny Lestari Hutabarat,3,"Sudah saya update tapi fitur musik di pembaruan status saya kenapa tidak ada yaa? Orang² sudah pada ada, tapi saya tidak ada",netral
Ipung Samudra,4,"Hai admin whatsApp ,kenapa tiba tiba kok keluar sendiri ya ,dan gk bisa masuk ke whatsApp lg ,katanya karnya spam ,tolong bantuanya ...terimakasih",netral
Moza Lutfan,4,"aplikasi sangat membantu saya untuk memberi kabar kerabat dan teman saya, aplikasi juga mudah di gunakan, tetapi saat aplikasi di update tidak ada perubahan sama sekali, fitur baru tidak muncul di perangkat saya, tolong di perbaiki, terimakasih",positif
Zahira Rai,5,Bagus sih manfaat cuman gak chat warna nya gak ada warna pink dan gak bisa ada lagu 🎤🎶🎵 makasih,positif
Marthin Haikuty,5,"whtsApp,sangat membantu dlm berkomonikasi dgn kluarga,tmn2 bahkan membantu kita dlm melakukan pekerjaan.",positif
Nurmay Sulastri,2,"Fitur musik nya belum merata masa yg lain udah dapt fitur musik, aku blm ayolah secepatnya",negatif
Tuty Prismawaty,1,"Whatsaap sya tidak bisa menambah kn lagu saat mngunggah foto, kurang lengkap fitur nya",negatif
Dini Novani,3,"Kenapa sudah di update aplikasinya, tidak ada perubahan tidak bisa menambahkan music, seperti yg lain",netral
Keyy 261,3,"Salurannya bagus,bisa ngirim pesan tapi beberapa jam setelahnya malah ga bisa,gada cent sama sekali.kecewa.udah buat saluran 2× pdhl.",positif
kalila putri,5,bagus banget whastapp ini bisa untuk mengirim pesan ke teman² kita terus kan sekarang ada Meta AI jadi bisa tanya tanya yang kita gak tau terus tinggal kita tanya deh yang paling seru di whastapp adalah chat wa sama teman kalau yang gak punya wa download dehh seru bgt POKOKNYA WHASTAPP BAGUS BANGET !!!,positif
Novianti Hartini,3,Kenapa kalu ada fitur baru selalu ga rata 😭 ratain dong kalo ada fitur baru semua bisa jangan di pilih²,netral
Muhammad Ilham,1,Ko yang lain wa nya bikin sw udh bisa bikin lagu tapi ini ko udah uptdate sw nya ga ada lagunya,negatif
lidya natalia,3,"knpa di wa ku ga muncul fitur musik nya ya,padahal aku udh update versi terbaru,jadi bingung",netral
Falisha Sasa,4,"Udah di update kok fiturny masih sama. Ndk kayak puny teman, sedqh di update bnyak fitur baru yg muncul.. 😔😪🤤",netral
Nudin YETE,2,Tolong perbaiki apk WhatsApp ini di hp saya gak ada fitur musik nya selalu terlambat,negatif
Jepa,5,baguss bangett bisa berkomunikasi dengan semua orangg tetapi aku belum ada fitur lagu tolong dong munculkan,positif
Fikri Muhamad fikri,5,"WhatsAppnya bagus, banyak fitur fitur nya bisa di ganti warna chat nya dan kirim chat juga cepat mantap",positif
lana Zevana,5,"aplikasi komunikasi yang terbaik,tapi bisa gak buat fitur ngeluarin orang dari saluran please😇",positif
Aisyah Mufidz,5,"Tolong munculkan fitur musik ktika ingin buat status Whatsapp 😭 yg lain sebagian udah, kenapa saya blm? 😭",netral
Siti fatimah zahra Imah,2,"punya saya sampe skrng blm bisa pake tema chatnya, belum ada musiknya juga gmn dong ini, pdhl selalu update",negatif
Febria fitri Rahmawati,3,Sudah di upgrade di perbarui tapi kok blm bisa ke wa yg sekarang bikin status ada musik nya,netral
Najla syfa,5,"Semoga Whatsapp nya tambah bagus dan tambah ngluarin fitur"" yang canggih daripada sebelum nya..",positif
Reno aguss,5,"menurut saya bagus , semoga ada fitur"" terbaru yang memudahkan untuk komunikasi, berkreasi dan dan berekspresi",positif
Rika Sari,5,Cukup membantu. Tapi kenapa WhatsApp saya belum ada logo musik nya padahal sudah di update tolong pembaruan nya,positif
mahmudah ef,4,masih menunggu fitur tambah musik di story ditengah gencatan temen² udah bisa begitu:') huhu,netral
Reni Widiyawati,2,"Makin terus update, terasa makin jelek dan adanya lag dalam whatsaap, tolong min balikin seperti dulu saja.",negatif
Syifa Tazkiyah,4,"Tolong di tingkatkan kembali whatsapp menjadi ada musik di dalam wa, terimakasih 🙏",netral
Mary Thouw,1,"parah banget ga ada fitur meta & gabisa ganti tema chat, padahal hp ga jadul"" banget, temenku yg lebih jadul kok bisa dah",negatif
Anang_Kothell,1,"Fitur update musik di pembaruan story masih belum muncul"", mohon segera di tanggapi 🙏",negatif
imanuel sole,5,"Sangat bermanfaat,,baik bagi pendidikan,,maupun keluarga,,disaat jangkauan jauh dengn kluarga",positif
Bawang Tunggal,2,"Pny sy gk ada meta ai... udh coba uninstal n instal ulang pun tetep gk ada. Tp pas buat akun lain di satu hp yg sama dy ada, akun utama malah gk ada. 😒",negatif
Azkia Achmad,3,"Bagus aj sih tp ya gitu kdng agk ngelag, pas ngirim pesan tiba² masi ngetimer belum terkirim lama lg ngelagnya",positif
Kurniawan Sigit Budianto said,1,"Setelah update kok banyak iklan aneh² bermunculan , pada saat menggunakan WhatsApp",negatif
ashila,1,"Awalnya WhatsApp ga ada bug. Tapi akhir akhir ini jadi ada bug di hp gw. Bug nya itu ada di camera depan, gatau kenapa pas gw foto pake kamera depan, hasil gambar nya jadi ada bercak bercak hitam gitu, tapi pas hasil foto pake kamera belakang ga ada bercak hitam kayak di kamera depan. Padahal selama pake WhatsApp bertahun tahun ga ada masalah, apa karena di update ya jadi ada bug nya. To WhatsApp, please help and provide a solution.",negatif
Muhammad Ilham,5,Aplikasi nya mantap sih tapi kok tombol untuk buat Vidio hd nya gak ada ya pas buat status,positif
Bintang AR,4,"sebenarnya sudah bagus, tapi di WhatsApp saya banyak sekali bug, seperti tidak adanya update pada WhatsApp, tetapi teman saya sudah update semua",positif
